Gene,logFC,logCPM,F,PValue,FDR
USP19,-0.648291091987566,6.83183520507298,59.3603512040177,1.68231199232257e-07,3.98172736476337e-05
ATG2A,-0.659272515035831,5.3472890512812,59.3552516072223,1.68345938623726e-07,3.98172736476337e-05
HHLA3,1.09056344828528,4.24589469869848,59.1561196322305,1.72801380477083e-07,4.03187653421259e-05
DDX10,0.619409715326744,6.63965729809499,59.0520837709567,1.7517342345303e-07,4.03272577245337e-05
CCDC112,0.992545375657103,4.90097294494155,58.783447503087,1.8148113616052e-07,4.12296486440465e-05
FRMD8,-0.810731558209126,4.75021539836789,58.530515677448,1.87650689187541e-07,4.19477786115647e-05
EIF2S2,0.614040587273661,7.94813524878295,58.4562084979764,1.8950114280679e-07,4.19477786115647e-05
CFAP36,0.724541459794205,5.88973622517292,57.6358686910259,2.11373162087566e-07,4.55748744080651e-05
ABCC10,-0.713325669930245,4.62371865894072,57.440662995819,2.16981847143341e-07,4.55748744080651e-05
DVL1,-0.688027309864925,6.93295090060301,57.4385803815666,2.17036916099663e-07,4.55748744080651e-05
PDCD5,0.666535966027399,7.4153761023189,57.4320086196074,2.17228303442703e-07,4.55748744080651e-05
PLEKHG4,-0.722150191401737,4.84417904076035,57.3688044971338,2.19084592602189e-07,4.55748744080651e-05
NSRP1,0.900468436625968,5.46188643101231,56.3678804858315,2.50830798462331e-07,5.15576734077453e-05
FXYD5,0.832968490242606,4.5258604407944,56.2116156695169,2.56233503643142e-07,5.2048560869441e-05
YBX1,0.571300413703902,10.7933736754664,55.9033228725494,2.67254694814444e-07,5.36560414030952e-05
CFAP298,0.595472986531582,7.14773283381346,55.5889685573087,2.79037121805427e-07,5.53776430470402e-05
KIFC2,-0.809549578124978,4.96150778498642,55.2292098356489,2.93231655474773e-07,5.70419604400434e-05
SRP14,0.6716681016466,7.54534110403011,55.1995782039544,2.94428962680588e-07,5.70419604400434e-05
EIF5B,0.623672470299455,8.56526974958359,55.1101644490793,2.98093337125385e-07,5.70419604400434e-05
PIEZO1,-0.602651288125195,6.38512609167805,55.048786180757,3.00638155915901e-07,5.70419604400434e-05
SNRNP27,0.793474625686839,5.54013742983874,54.9449522030888,3.04997351687648e-07,5.72400464591187e-05
CACYBP,0.49418587766546,8.22230936356023,54.6249545194749,3.18871764019897e-07,5.80711508148945e-05
ARHGEF18,-0.705202503189296,5.4367495252689,54.6162324908639,3.19263784743179e-07,5.80711508148945e-05
ATP5IF1,0.63233312340642,8.16091837982186,54.6104751056774,3.19515772466986e-07,5.80711508148945e-05
RTL8A,0.717139396862383,6.86461148957664,54.4744714969643,3.25635122821493e-07,5.82567578804512e-05
HNRNPUL1,0.552804663735747,9.12575498694496,54.4382756219575,3.27285156631748e-07,5.82567578804512e-05
DNAJC5,-0.597394381972791,6.51052689622365,54.2799143835834,3.3461388609221e-07,5.89535036455927e-05
GPATCH4,0.598534370929899,7.55882426556972,53.9779994832007,3.49089027838931e-07,6.04315893126774e-05
RETREG3,-0.564908949196407,5.3546128091154,53.9594555970765,3.50003413139566e-07,6.04315893126774e-05
BEX2,0.656712386629187,5.92927242861499,53.1726268254095,3.9117819414009e-07,6.68721059408198e-05
FGFR3,-0.638994760013292,6.08192286093911,52.5860059182413,4.25336941266867e-07,7.07564553814699e-05
RAB6A,0.607729185163829,6.65238712008296,52.5401155382586,4.28143260227851e-07,7.07564553814699e-05
BEX3,0.598026370808705,8.70991693793062,52.5344340219564,4.28491993148736e-07,7.07564553814699e-05
DBI,0.689256236763937,7.18117563617619,52.5052026167347,4.30292355789085e-07,7.07564553814699e-05
AP1M1,-0.629511695373675,6.18172825073647,52.2882163874548,4.43918971297482e-07,7.19364689456322e-05
CBX4,0.571996783981876,6.24599485978426,52.2588127399681,4.45801122273986e-07,7.19364689456322e-05
RP9,0.772260455590461,3.95162742176032,51.6708292387229,4.85367917569433e-07,7.63396988774584e-05
RSL1D1,0.492322949789962,8.52075710046848,51.5889579579689,4.91152932191017e-07,7.63396988774584e-05
JRK,-0.574344918812787,5.99360271670996,51.5738562499328,4.92233252936549e-07,7.63396988774584e-05
MT-ND4L,1.21356451293237,10.2760446653679,51.5351504264557,4.95009883816418e-07,7.63396988774584e-05
TATDN2,-0.61695073323763,6.59232346136693,51.5325787847684,4.95195544670181e-07,7.63396988774584e-05
CCDC174,0.730436257601513,4.95623986521828,51.4675670060037,4.9990593123716e-07,7.63838567145204e-05
