Gene,logFC,logCPM,F,PValue,FDR
PLXNA1,-0.419721761081571,6.69790553806587,27.4201723138447,3.62776981004413e-05,0.00750184947190191
AC092718.4,0.686259720729087,2.8922051684503,27.3654340014801,3.67228717634361e-05,0.00750184947190191
H2AFZ,-0.501630510013526,8.74625089593338,27.3396116990506,3.69313798859992e-05,0.00750184947190191
AP002449.1,-4.78038454136506,-2.27842804185899,25.7769124529413,3.86683193212995e-05,0.00776333955118089
H1F0,0.485120642543573,7.94745393203285,27.0330072874638,3.95402739702741e-05,0.00783455195291086
CLEC2D,0.6568459630719,4.01396107350135,26.9771042598968,4.00384056145758e-05,0.00783455195291086
UBL4A,-0.4181118668264,6.82986739324692,26.8601832127001,4.10996252925252e-05,0.00783455195291086
SLC19A1,-0.470336282978889,6.15792595675246,26.8354131765064,4.13286272975427e-05,0.00783455195291086
PYCR3,-0.544820046332258,5.46547502527284,26.6992423782215,4.26129336197885e-05,0.00783455195291086
COL13A1,0.655991511701991,3.05634651666085,26.6527475316437,4.30641298354207e-05,0.00783455195291086
MT-ND5,0.710645276972901,12.0641844712725,26.6461092760677,4.31255403046784e-05,0.00783455195291086
POLDIP3,-0.368174504193225,6.79696843594637,26.6107827433831,4.3470303608584e-05,0.00783455195291086
IK,0.421369841190208,7.51681548908465,26.6049854302198,4.35271562702009e-05,0.00783455195291086
TARBP2,-0.466648270657921,5.34025049813607,26.6016109289331,4.3560580764476e-05,0.00783455195291086
SLC5A6,-0.442557268171954,6.27759200341557,26.4769275642502,4.48043478837316e-05,0.00797517392330423
AAR2,-0.461403492969391,5.51909877787844,26.4034526150044,4.55558396917184e-05,0.00802043264625771
SRSF4,0.346263136887638,8.36990911325771,26.3589360736663,4.60176027743305e-05,0.00802043264625771
AP1M1,-0.42496382563003,6.18172825073647,26.3175075661949,4.64521756414787e-05,0.00802043264625771
SLC2A3,0.832173851171136,3.10619928210031,26.1984964216632,4.77285691214979e-05,0.00808058162211288
SNAPC1,0.439616512171729,4.93472316343983,26.1910985737071,4.78063303076422e-05,0.00808058162211288
PRDX1,-0.508621235820337,8.52505840610716,26.1546465988489,4.8204558500963e-05,0.00808058162211288
RTEL1,-0.412701323732736,5.51725840412356,26.0508395920434,4.93596024738208e-05,0.00811911915744819
RPS24,0.431361456347396,10.7028572651176,26.0157084258785,4.97570807078101e-05,0.00811911915744819
RWDD1,0.43387976908049,6.77574901313147,26.00796979285,4.98451656833956e-05,0.00811911915744819
HAND2,0.804050272307383,1.73117046961135,25.9385324173329,5.06566517055785e-05,0.00817418456400484
CIR1,0.528883719337612,5.48446037836676,25.850254603189,5.1678048933502e-05,0.00826178882301708
FRMD8,-0.482652663198982,4.75021539836789,25.6279085125458,5.43894845366927e-05,0.0084223781641977
CLCN7,-0.478296800241311,5.46722513714743,25.6138304589847,5.45660879763197e-05,0.0084223781641977
KLHL21,-0.639649012045271,5.38363394864586,25.5729096927551,5.50837208601109e-05,0.0084223781641977
TCTN3,-0.403436500516567,5.87348219052273,25.5703586750554,5.51158500972536e-05,0.0084223781641977
HOXB8,0.436846544534837,5.99213470157112,25.5159120356734,5.58133385009626e-05,0.0084223781641977
GHDC,-0.610448776959879,4.8063211602836,25.4751864652004,5.6341910492016e-05,0.0084223781641977
PPP2R1A,-0.497858507972204,8.11697552761452,25.407844602758,5.72266771888705e-05,0.0084223781641977
MT-ATP6,0.727528015289736,12.4574688401562,25.4067381662349,5.72413465692672e-05,0.0084223781641977
PTMS,0.547498025580298,7.94955127996079,25.3423858225852,5.81018870032225e-05,0.0084223781641977
MFAP2,0.640310123423709,3.19359074771441,25.3393131244322,5.81461165979515e-05,0.0084223781641977
FBXL14,-0.49548438942858,4.09881607974648,25.3251989827282,5.83352270136097e-05,0.0084223781641977
BRAT1,-0.546906734848251,6.09636390188931,25.2808823277421,5.89377022495849e-05,0.0084223781641977
ZNF385A,0.496496063440053,4.8661169874085,25.2746045744106,5.90239637361243e-05,0.0084223781641977
NSRP1,0.583334741110149,5.46188643101231,25.2378010147054,5.95309914367893e-05,0.00842509916514429
WDR77,-0.539686159970858,6.66070718025246,25.1994167389316,6.00650681074087e-05,0.00843157289384161
PGS1,-0.412795011384093,4.95615424016695,25.1107170835617,6.13200901662151e-05,0.00848956001911185
UNC13D,-1.76337539593859,-0.578810467974639,25.1639355409493,6.14615430550783e-05,0.00848956001911185
XPC,0.406473432093433,5.78940119699166,25.0411595776008,6.23236032065253e-05,0.00853977402995828
CHCHD2,-0.481909036945309,8.1284764031267,25.007606879324,6.28142767175201e-05,0.00853977402995828
ATP5IF1,0.423764113007488,8.16091837982186,24.9526692002267,6.36269688104281e-05,0.00858268158969415
ZCRB1,0.438869537994547,6.37239287003621,24.8991669172239,6.44295703056312e-05,0.00862357334028704
URB2,-0.523055907136239,6.22445854117463,24.74349418546,6.68288020300947e-05,0.00887589304501243
MFSD10,-0.593220985414799,5.66297887563239,24.7008649014151,6.75031742795466e-05,0.00889702142832558
DNAJC5,-0.386208188828378,6.51052689622365,24.6215097644379,6.8777447969598e-05,0.00899629861093242
RNF123,-0.481264539959006,5.70569229572554,24.53548210376,7.01894474170171e-05,0.00911196239926479
NR2C2AP,-0.546562910612877,4.03074601370317,24.4554071118764,7.15340332270984e-05,0.0091556300842671
CHMP2A,0.533838610316991,5.83323197739878,24.452202494186,7.15863582402443e-05,0.0091556300842671
SERPINF2,-3.94669119876726,-2.16522003869947,22.9086223779547,7.27022167614802e-05,0.00922997407796851
CCDC59,0.409748930183972,5.96663618135785,24.2548089275566,7.50214860694626e-05,0.00945489765310468
RPL26,0.506939748180255,10.5293694252569,24.1037789820129,7.77721205432286e-05,0.00973053212535786
DNAH17,0.683768661592693,2.14442560319199,24.026397537408,7.92544012440067e-05,0.00979027628927616
DNAAF5,-0.403324930397947,6.6288767540234,24.0179987126282,7.93836835687862e-05,0.00979027628927616
TSPAN4,-0.525187233673698,4.62912562266602,23.9294248270896,8.10874567156073e-05,0.00992947537341614
HOXB4,0.441556160464994,4.19512742558004,23.8039823605783,8.35678748309281e-05,0.0101456777228642
MT-ND4,0.709418750858234,13.1388009275884,23.781091751505,8.40282586800403e-05,0.0101456777228642
