Gene,logFC,logCPM,F,PValue,FDR
EIF4G2,-0.404621463532569,10.0480328693638,24.625127575323,6.87187273168453e-05,0.0171956166065602
MRC2,0.463847928556662,4.94431717342176,24.372439253942,7.29536565482983e-05,0.0175962418703611
LTC4S,1.30026278316217,-0.692070193722022,23.7185589245377,7.37806771818232e-05,0.0175962418703611
VGF,-0.881156651447285,1.53571571210109,24.2952371576559,7.43323578961494e-05,0.0175962418703611
ACTR1B,0.396891460644262,5.67997549852541,24.2453586297907,7.51906256432092e-05,0.0175962418703611
PRR7,0.574961446293133,3.95692160678746,24.2328886858457,7.54153769493061e-05,0.0175962418703611
MMP11,0.601972709984451,2.24490001570689,24.0575616104009,7.86601810664718e-05,0.018108622483916
SFPQ,-0.345316002018883,9.71581034257043,23.9069007883671,8.15256293394648e-05,0.0183506400496445
A1BG,0.725020448421895,3.12853008301352,23.8912793395873,8.18370950899241e-05,0.0183506400496445
RAB26,0.842230252966502,2.10369439643507,23.7424375941147,8.48360500429806e-05,0.0187792210261808
MESP1,0.700207467007667,2.97865061697917,23.5545842853657,8.87610178378663e-05,0.019399338404919
TMEM33,-0.4889001171747,6.63181535776527,23.415391900827,9.17953092629551e-05,0.0198117226216773
AL035446.1,0.756798848075221,1.76457678307684,23.3146164267625,9.41108959044785e-05,0.0199226064135568
RAB24,0.588907116656051,3.58882390818159,23.291071491092,9.46168033077525e-05,0.0199226064135568
NPAS1,0.52809211637456,4.23658777223312,23.2139041571189,9.6411215571738e-05,0.0200558560007425
CCDC28B,0.479715954915658,4.28495702873598,23.1558629408061,9.77869744076524e-05,0.0200998797633634
RPS21,0.459976517499763,8.48188845191276,23.0429066889935,0.000100525812863698,0.0204197492341719
ANKRD9,0.46328142879843,4.94699772095981,22.9527534993644,0.000102774357685283,0.0206337448813268
SHISA8,0.653052535233858,3.38341879060101,22.8710185274988,0.000104866014979003,0.020811685225603
LLPH,-0.428328562121415,5.20911348898421,22.6987706308157,0.000109408924598995,0.0214263453386284
PIDD1,0.439912656081757,5.67967028445182,22.6196741837567,0.000111570340461091,0.0214263453386284
TRPM4,0.521792995914348,3.36865357179754,22.5622969457402,0.000113173385987965,0.0214263453386284
LMBR1L,0.447610110468853,4.70323257240873,22.5547337619057,0.000113380656254298,0.0214263453386284
DNAH17,0.670558754366276,2.14442560319199,22.5282244758501,0.00011416794689875,0.0214263453386284
HNRNPA1P48,-0.409427034915275,5.34805412793567,22.1087852580947,0.000126714626675296,0.0235253198298459
RPS19,0.452338286445156,9.90151553608464,21.9710332364415,0.000131175223143481,0.0240943766254824
PPP1R3G,0.691750602924252,2.06688527701755,21.8349689752403,0.000135792738801426,0.0245473177144633
ESRRA,0.471315968001116,4.89385649559545,21.7835372861906,0.000137527910093674,0.0245473177144633
S100A13,0.508361138277156,5.15168733136183,21.7726557291581,0.000137906279294737,0.0245473177144633
ANKRD37,1.00606091081007,0.712080648477386,21.7109418298809,0.000140424748566929,0.0247405480485366
GALK1,0.460876920221259,5.46230382167815,21.659887225598,0.000141900610134893,0.0247480397433239
SCRN2,0.423084909636234,4.90781807599018,21.5264430084303,0.00014679330777056,0.0251679835781835
FTX,-0.514725469232762,5.01345585503139,21.5149222366793,0.000147223812197181,0.0251679835781835
ILVBL,0.47830151443513,5.26650196067938,21.414406726524,0.00015104392430267,0.0253617399786985
ISYNA1,0.398769288828367,6.96044251070428,21.3700664615763,0.000152762616075717,0.0253617399786985
FAIM,-0.399202797269445,5.37993830171853,21.3445516119619,0.000153762024122335,0.0253617399786985
ADAMTS13,0.518054749770015,3.9883982641983,21.3326920239507,0.000154232752100274,0.0253617399786985
HNRNPR,-0.337685441231651,9.01477721903874,21.2236839747209,0.000158594052289974,0.0258086114859533
SIVA1,0.505357572818105,6.32238920263465,21.1907445916338,0.000159939848777772,0.0258086114859533
KIFC3,0.623230288089863,3.12633187895718,21.0831458721571,0.00016443456670422,0.026288215080695
FBXL15,0.623403835839138,4.24691445934486,20.9298705585342,0.000171054542852951,0.026506700837963
CYB5R3,-0.356754635793028,7.61229816117873,20.918129039424,0.00017157168909958,0.026506700837963
DALRD3,0.584428255938378,3.87175105498356,20.8620616810373,0.000174083510977962,0.026506700837963
RNPEPL1,0.452912570865752,4.69066257475103,20.8218923452134,0.00017589946972867,0.026506700837963
TKFC,0.445164089188166,5.29239747654317,20.8156121985589,0.000176184917029357,0.026506700837963
MT-ND2,-0.70808492960736,11.8276168987943,20.8120028548599,0.000176348911295669,0.026506700837963
AL450998.2,0.40389730881288,4.06988355271286,20.7751462812705,0.00017804504601666,0.026506700837963
ROMO1,0.538758396877143,5.90009715388869,20.7742675865106,0.000178082781026509,0.026506700837963
APOC1,0.553150029128906,3.68507559832465,20.6151629131838,0.000185606373642545,0.0272141976347843
JAG2,0.392398610259696,6.02246406054505,20.6071775624652,0.000185988377209808,0.0272141976347843
FDXR,0.458244014746738,5.48793205216501,20.34885682242,0.000198981296995305,0.0288706812934532
MAPK1IP1L,-0.420596834706824,7.37408017948453,20.246085475818,0.000204424720843133,0.0293753316412035
COX14,0.4476302716905,4.3706073811332,20.2194872963425,0.00020586210637007,0.0293753316412035
EIF4EBP2,-0.299078728875043,7.75612002458223,20.1353688967659,0.000210473552795689,0.0297871832997571
MT-CO3,-0.487801654202715,13.0567225264792,19.9602057975252,0.000220449488521646,0.0307451075628927
BHLHE40,0.419713122602068,5.62580358439455,19.928955407054,0.000222283568915563,0.0307451075628927
SLC25A29,0.414595943348256,4.6743187724541,19.9144593280213,0.000223141516625954,0.0307451075628927
SS18,-0.340223620637932,6.85413596145661,19.8938283233012,0.000224364853059451,0.0307451075628927
NR4A1,0.454283977347485,3.81407866119983,19.7572699826012,0.000232667119375116,0.0316317360876437
LRP1,0.376714365881505,5.5536761344521,19.6306798649247,0.000240657897448028,0.0319966167606374
RASL10A,1.1603337595333,0.57505167296032,19.6245671879303,0.000241554597770042,0.0319966167606374
MFSD3,0.445459249624351,5.86683459901187,19.6145544406894,0.000241697632376014,0.0319966167606374
SETD1B,-0.358562910121919,5.54248594828808,19.5980987153371,0.000242763627686986,0.0319966167606374
GAA,0.327514375163988,6.77692090970722,19.4990753385341,0.000249290176780475,0.0323961718690524
SELENBP1,0.434209322360664,3.86566934769678,19.4879743579333,0.000250038081168127,0.0323961718690524
MGAT3,0.409170771163851,4.16859147381579,19.4458064424561,0.000252884034007792,0.0323961718690524
DDIT4,0.589618837862756,6.13353351614884,19.4219769761691,0.000254505664186854,0.0323961718690524
STC1,1.34176146411311,0.0804066377559569,19.4243840373438,0.000255176611501861,0.0323961718690524
AGRN,0.329079291274605,6.30911959604826,19.3611293529679,0.000258706512434287,0.0326045740415358
