Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KLC3,421.799895165355,-0.179421769638901,0.191163037678158,-0.938579820754756,0.347946517309788,0.87258161479693
ERCC2,2321.1494998609,0.0804013949236959,0.104247455692503,0.771255225267603,0.440555666133511,0.898982183280912
PPP1R13L,479.688920684592,0.275586722117971,0.182241309230836,1.51220776058461,0.13048101738983,0.763346499982856
CD3EAP,403.005912415963,-0.216655028538385,0.197957626686847,-1.09445153573758,0.273756991847564,0.842118715009293
ERCC1,1235.46182848085,-0.0599925708857795,0.149844256642613,-0.40036616838018,0.688886838773885,0.949753562569465
FOSB,237.351837107818,0.571276007679044,0.214078365839797,2.66853684835464,0.00761824214368533,0.565913499401521
RTN2,495.705996499901,0.469107120956634,0.210261517335226,2.23106504177235,0.0256768209646745,0.647007112801859
PPM1N,228.959419637359,0.495057284699428,0.233764216077176,2.11776333010689,0.0341951163704094,0.659191552437586
VASP,1292.08492373829,-0.186802121155457,0.16257496950588,-1.14902141284855,0.250547151261216,0.829492437849323
OPA3,1284.34321652015,-0.127654279076852,0.11910217915145,-1.07180473091536,0.283807747746101,0.846647680769166
GPR4,8.41503060913783,0.746607666638575,1.12163363158367,0.665643081319181,0.505639262755352,0.916134939601415
EML2,823.394751076737,0.206559176899498,0.180185360559399,1.14637047237478,0.251641894909489,0.830031706272508
GIPR,127.002985999853,0.063483304023212,0.323860695226814,0.196020403089519,0.844594196427577,0.980706939783151
SNRPD2,10145.6845365268,0.237974953097598,0.138653059280524,1.71633395132037,0.086100937687216,0.724106166167509
QPCTL,773.963438165298,0.4430244940203,0.172237028276077,2.57217915598369,0.0101060579621603,0.577475699739318
FBXO46,1121.1584781341,0.0651855816828695,0.105301208665211,0.619039254241773,0.535890499451428,0.923107547102539
BHMG1,16.3595772635422,0.395000988829024,0.688740069792956,0.573512426753052,0.5662977875525,0.930972909427216
SIX5,230.571913959868,0.256278658132943,0.181776221664914,1.40985798794612,0.15858161999957,0.785382614882435
AC074212.1,48.2196109771892,-0.17438420430617,0.466062367987343,-0.374164953628923,0.708281596321716,0.953224662516602
DM1-AS,29.7532839589918,-0.185763773909582,0.465379471714818,-0.399166240025768,0.689770716926983,0.949753562569465
DMPK,1003.7906518539,-0.0318773374310542,0.163273943997262,-0.195238362292448,0.845206348113437,0.980706939783151
DMWD,1463.1167180004,-0.214085552282929,0.111794695739444,-1.91498846047123,0.0554939752626786,0.68705240973547
SYMPK,4501.41281528647,0.0117603972010702,0.100685863904865,0.116802863331264,0.907016274675616,0.987748604578809
AC092301.1,11.9178731897911,-0.523426960202421,0.739380353734338,-0.707926519224895,0.478990890266589,0.910314240617501
FOXA3,40.6762279199235,0.0742683899078939,0.471599481044001,0.157481916102797,0.874865058918812,0.984595672931855
IRF2BP1,2021.06473280873,0.0461142459053944,0.152563426607623,0.302262782966952,0.762451747089507,0.96473998997662
MYPOP,966.952903332278,0.0884938827113095,0.14646581650899,0.604194786336904,0.545714146809567,0.925696920304434
NOVA2,265.438805321511,0.154625017596775,0.200459431781862,0.771353167183654,0.440497626380342,0.898982183280912
CCDC61,226.902390588061,0.240507121920295,0.228440608327658,1.05282122859404,0.292422933629289,0.850244429678375
PGLYRP1,8.69705296773124,-0.308403168738224,0.937923600415482,-0.328814808158796,0.742295669618011,0.96166349909382
AC007785.3,23.3908465383071,0.37593676047325,0.585957834091785,0.64157647291454,0.521148212960891,0.919314557825812
IGFL4,26.2044365806361,-0.653619989913044,0.579836019071399,-1.12724971960143,0.25963691437592,0.835525540666346
PPP5C,4959.11821375761,-0.089757567397177,0.110007823918583,-0.815919851878957,0.414545977212354,0.894233932227265
CCDC8,1972.13417881553,-0.136229305325705,0.0993572158606396,-1.37110630713307,0.170341819129925,0.793533734496885
